commit_id,time_stamp,is_fix,contains_bug,ns,nd,nf,entropy,la,ld,lt,exp,rexp,sexp,ndev,age,nuc,meminc,memdec,memchg,singlepointer,multiplepointer,maxpointerdepth,gotostm,indexused,autoincredecre
d18b805aee988467298660b2d9d6f5ff1d756a7a,1643271487,0,False,1,1,4,0.46828500000000006,16,78,921.0,14,13.63,14.0,4.0,0.0,3.25,0,0,0,0,0,0,0,0,0
eafe588bd3bc8b62966c308e2c6131de7391565c,1643271487,0,False,1,1,9,0.15955999999999998,431,148,672.33,13,12.63,13.0,5.0,12.78,1.56,0,0,0,0,0,0,0,0,0
4650cf4574abeeceb1ebccb97a9aa1c1eef50989,1643271487,1,False,1,1,1,0.0,4,4,479.0,12,11.63,12.0,2.0,9.36,3.0,0,0,0,0,0,0,0,0,0
71e3fcc5def8be1c801b56d15ef80282b1a0fed7,1643271487,0,False,1,1,2,0.0680959,38,1,216.5,11,10.63,11.0,2.0,19.23,1.0,0,0,0,0,0,0,0,0,0
447b8786efb9c3e189d872eabf7a34bfa5afb303,1643267898,0,False,1,1,0,0.0,0,0,0.0,18,14.26,9.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
5ed45d06dad3e11dd09b98ddbf37ef32e9dcc652,1643247452,1,False,1,1,1,0.0,8,4,9975.0,141,32.18,45.0,64.0,2.25,971.0,0,0,0,0,0,0,0,0,0
306e23292d7b3fc17383ded8bdd77a86a5e78af5,1643220896,0,False,1,1,1,0.0,6,4,2045.0,0,0.0,0.0,11.0,1.32,103.0,0,0,0,0,0,0,0,0,0
c2b1f93a7bf30cf84078311b6c570fed40ce1638,1643213504,1,False,1,1,0,0.0,0,0,0.0,5442,1169.54,1178.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
67dbb316a5de3dfa48f5f0ec7b5a2501190d3ed7,1643175456,0,False,1,1,1,0.0,2,2,947.0,137,91.72,2.0,5.0,154.98,33.0,0,0,0,4,0,1,0,0,0
ec36a880bd5d337b20887abad29794bc118892ef,1643159255,0,False,1,1,2,0.22397899999999998,193,26,660.5,5441,1169.15,1177.0,1.0,1.5,2.5,0,0,0,19,0,1,0,0,0
